VideoID: ecb18f2d-af1b-44cf-b418-957d120c1a9f
Thread ID, Timestamp, API Endpoint (Subscription ID), Success?
5,2017-11-05 13:04:59:751,c2efe8fdff2244e6afeee461e28a6aa2,1
2,2017-11-05 13:04:59:751,c2efe8fdff2244e6afeee461e28a6aa2,1
1,2017-11-05 13:04:59:751,c2efe8fdff2244e6afeee461e28a6aa2,1
0,2017-11-05 13:04:59:751,c2efe8fdff2244e6afeee461e28a6aa2,1
3,2017-11-05 13:04:59:751,c2efe8fdff2244e6afeee461e28a6aa2,1
4,2017-11-05 13:04:59:751,c2efe8fdff2244e6afeee461e28a6aa2,1
