VideoID: 
Thread ID, Timestamp, API Endpoint (Subscription ID), Success?
2,2017-11-05 13:55:00:685,d1b30e5430a048b1bc3e84c984a2e51e,0
4,2017-11-05 13:55:00:685,d1b30e5430a048b1bc3e84c984a2e51e,0
2,2017-11-05 13:55:01:825,d1b30e5430a048b1bc3e84c984a2e51e,0
4,2017-11-05 13:55:01:823,d1b30e5430a048b1bc3e84c984a2e51e,0
5,2017-11-05 13:55:00:685,d1b30e5430a048b1bc3e84c984a2e51e,1
2,2017-11-05 13:55:03:355,d1b30e5430a048b1bc3e84c984a2e51e,0
4,2017-11-05 13:55:03:366,d1b30e5430a048b1bc3e84c984a2e51e,0
5,2017-11-05 13:55:03:62,d1b30e5430a048b1bc3e84c984a2e51e,1
3,2017-11-05 13:55:00:685,d1b30e5430a048b1bc3e84c984a2e51e,0
2,2017-11-05 13:55:04:712,d1b30e5430a048b1bc3e84c984a2e51e,1
1,2017-11-05 13:55:00:684,d1b30e5430a048b1bc3e84c984a2e51e,0
1,2017-11-05 13:55:01:815,d1b30e5430a048b1bc3e84c984a2e51e,0
1,2017-11-05 13:55:03:381,d1b30e5430a048b1bc3e84c984a2e51e,0
4,2017-11-05 13:55:04:707,d1b30e5430a048b1bc3e84c984a2e51e,1
0,2017-11-05 13:55:00:683,d1b30e5430a048b1bc3e84c984a2e51e,0
0,2017-11-05 13:55:01:814,d1b30e5430a048b1bc3e84c984a2e51e,0
3,2017-11-05 13:55:01:820,d1b30e5430a048b1bc3e84c984a2e51e,0
1,2017-11-05 13:55:04:783,d1b30e5430a048b1bc3e84c984a2e51e,1
0,2017-11-05 13:55:03:263,d1b30e5430a048b1bc3e84c984a2e51e,1
