VideoID: bb0c5be9-a96e-4387-8251-de44dad3c79a
Thread ID, Timestamp, API Endpoint (Subscription ID), Success?
5,2017-11-05 13:04:59:777,ae99acc5ec754d359c58234614aed1d4,1
1,2017-11-05 13:04:59:777,ae99acc5ec754d359c58234614aed1d4,1
3,2017-11-05 13:04:59:777,ae99acc5ec754d359c58234614aed1d4,0
0,2017-11-05 13:04:59:777,ae99acc5ec754d359c58234614aed1d4,1
4,2017-11-05 13:04:59:777,ae99acc5ec754d359c58234614aed1d4,0
2,2017-11-05 13:04:59:777,ae99acc5ec754d359c58234614aed1d4,1
3,2017-11-05 13:05:01:555,ae99acc5ec754d359c58234614aed1d4,1
4,2017-11-05 13:05:01:515,ae99acc5ec754d359c58234614aed1d4,1
